0
-2,49191223063584E-30
-2,09107514573426E-32
-2,77979728588104E-33
-2,52525940669635E-30
-1,33804283812857E-29
-2,4966166906832E-29
-9,92729015777907E-30
-7,01409090807971E-30
-9,3708649227213E-29
-1,73477489739324E-28
-1,16547987622334E-28
-2,10524455463907E-31
-1,58994665076402E-28
-4,16092349660001E-28
-3,24718144192504E-28
-3,466332649185E-29
-7,36293851095177E-29
-3,04949677019585E-28
-2,42310490767091E-28
-4,09141969417262E-29
-1,10780829524318E-29
-4,64793821646207E-29
-1,81161577068502E-29
-2,78856706148535E-32
-6,78152471102377E-31
-1,15144866407678E-29
-8,95712220759345E-29
-1,08026156878534E-28
-1,40732545953892E-29
-4,59200319234599E-29
-1,93786035816899E-28
-1,77561183445154E-28
-3,18373011508913E-29
-1,72558327636303E-29
-9,01258658257937E-29
-6,01969626382647E-29
-1,08499580551519E-29
-3,39673327172004E-35
-1,16137548817456E-31
-1,00387774274348E-29
-2,22503664486357E-30
-1,04008913774316E-29
-6,10104513726495E-29
-5,01664546725286E-29
-1,07755893235924E-30
-1,64313289136698E-28
-3,91741372925655E-28
-2,05320454327958E-28
-5,54592441881794E-30
-4,75218302656192E-28
-1,04471337979907E-27
-7,11560143932633E-28
-4,7585413639027E-29
-3,69877590269739E-28
-1,48191276609159E-27
-1,81802240071915E-27
-7,92912869231008E-28
-4,19780746244746E-29
-3,2864997832222E-28
-1,23340193646153E-27
-1,62710111347216E-27
-9,18684183505261E-28
-1,78004676963098E-28
-4,37794269941154E-29
-5,36355696886301E-28
-9,10091261872389E-28
-7,84808459728529E-28
-4,10295878306379E-28
-4,93206825374509E-29
-1,5820596667152E-29
-1,29615398220877E-28
-1,91377804866188E-28
-1,84118974905793E-28
-1,29901206224624E-28
-5,11735114033865E-29
-7,94396599641633E-30
-6,03199678717675E-30
-4,99236189806657E-29
-1,26413660058955E-28
-1,60485575594601E-28
-1,49386080213233E-28
-1,00007318850896E-28
-4,57986381516528E-29
-1,7936793443717E-29
-3,6923154007916E-30
-8,42947939370143E-31
-2,42484871686493E-29
-9,21179153525842E-29
-1,64968996060389E-28
-1,73750249567698E-28
-8,82767443750011E-29
-2,16273958201011E-30
-4,98310660097757E-29
-1,69888447065586E-28
-1,91149750686648E-28
-1,16412474376622E-28
-2,13644191139916E-29
-2,20821409818918E-30
-3,31638154927434E-29
-6,31759308909321E-29
-8,85278254544384E-29
-1,00210215570538E-28
-9,70972507419894E-29
-6,94841338678402E-29
-3,25196942413741E-29
-5,58897497160607E-30
-4,88099861015102E-31
-7,01942332661324E-30
-1,07193122964479E-29
-7,84498523433698E-30
-2,42308205229915E-30
-8,85583501510131E-33
-4,89649181377395E-30
-1,65322789391173E-29
-3,0831953682859E-29
-3,88200490537589E-29
-3,80824239035896E-29
-3,47985929777879E-29
-3,14810402223661E-29
-2,78411108683782E-29
-2,23637661065409E-29
-1,23788545322382E-29
-7,14915727785925E-30
-3,02212149664203E-30
-1,46161306123616E-30
-2,44953744604011E-31
-2,08288853287739E-31
-2,42990292879946E-30
-5,42424100520274E-30
-2,67729728179442E-30
-6,69071165985212E-32
-9,07981477840685E-30
-2,87134969478749E-29
-4,19553426325997E-29
-4,36299327007134E-29
-3,80126089431056E-29
-2,54949851398432E-29
-7,82424387161559E-30
-6,2255751280001E-31
-2,86397699421913E-29
-9,17464636516226E-29
-1,30591579887314E-28
-1,05343914244985E-28
-4,01726898390128E-29
-3,58817525294717E-30
-2,91054394902017E-30
-1,21654434388069E-29
-1,63661704906794E-29
-1,3218084524036E-29
-8,4208804174263E-30
-9,61822579763715E-31
-3,09484792153419E-30
-2,78129080317551E-29
-6,04072019658188E-29
-8,86500738576584E-29
-8,37725720140626E-29
-5,74093836738207E-29
-3,52662087682851E-29
-1,58174971236478E-29
-3,0787302953121E-30
-3,85145269753135E-31
-6,74310504174059E-30
-9,1604224697433E-30
-3,35949514617549E-30
-1,96253630783978E-33
-1,57116744202093E-30
-1,98958644294754E-30
-1,85177670445205E-31
-2,86304226932322E-32
-2,49922465185389E-31
-5,69752595041298E-30
-1,98291460032301E-29
-3,55222611543914E-29
-3,78426456255134E-29
-3,14932518219197E-29
-2,00346788394827E-29
-7,08014579127389E-30
-2,73287684112079E-32
-1,11077573199031E-29
-3,57582176652342E-29
-3,84284473107542E-29
-1,22565038139899E-29
-9,22926129971842E-31
-3,36289095187196E-29
-8,01954941801036E-29
-9,76028916118261E-29
-8,0689735952082E-29
-4,93935308375974E-29
-2,89093820788123E-29
-5,71704705595867E-30
-1,21953236588488E-31
-7,8336026874391E-30
-3,27472007345859E-29
-5,03891463408794E-29
-7,69570429786165E-29
-2,09745374671685E-28
-5,91827486702509E-28
-8,85665270166709E-28
-6,96703616638127E-28
-1,09392893063568E-28
-3,79493999223308E-28
-2,54171445885397E-27
-5,34415283948732E-27
-5,08886235126704E-27
-1,97035652597238E-27
-1,37760621639533E-30
-1,86406214122572E-27
-5,71336978763789E-27
-7,3939670719893E-27
-5,2421894859996E-27
-1,68382283182227E-27
-6,69262630505074E-31
-1,57992834837931E-27
-5,16531098485152E-27
-8,34879999758574E-27
-8,5285678393388E-27
-5,78871601892221E-27
-1,92569690686397E-27
-2,34277152593459E-30
-1,92380525847259E-27
-6,89701705732313E-27
-1,01838399152935E-26
-1,05675051898869E-26
-9,42129491683259E-27
-5,95768555666307E-27
-1,42133148413292E-27
-1,64437246802743E-28
-5,53884971979729E-27
-1,89724560601872E-26
-3,33674296212888E-26
-3,40404142551039E-26
-1,68304244500881E-26
-9,30431970980034E-28
-7,32747164435741E-27
-3,29795873898321E-26
-4,98366513029109E-26
-4,72899925967037E-26
-2,71973540511027E-26
-5,18210663471054E-27
-7,75243521252725E-28
-1,39138177127234E-26
-3,73358868496405E-26
-4,90732619767624E-26
-4,59187674541549E-26
-2,71355024257527E-26
-4,99560882335981E-27
-1,49411102858035E-27
-1,82777346106478E-26
-3,88965618689587E-26
-4,46837933810798E-26
-3,72068587878303E-26
-1,7790329504786E-26
-2,55167421296837E-27
-2,01588628022967E-27
-1,595876088321E-26
-3,59393873432455E-26
-4,14693022888448E-26
-2,54615765627287E-26
-4,35987090429725E-27
-1,09214518246944E-27
-1,14416431915574E-26
-1,85118753065908E-26
-1,03544064341443E-26
-1,88624692825511E-27
-1,6997487317184E-28
-9,56961655963968E-28
-7,18010516650623E-29
-1,16161058666857E-27
-5,06300173434578E-27
-6,82640784333003E-27
-2,62499359557922E-27
-1,06230142945957E-29
-3,8381102897155E-27
-1,15808894672806E-26
-1,92669569413312E-26
-1,98586149461986E-26
-1,2779457301431E-26
-4,94588670479957E-27
-1,22319467025662E-29
-5,48253783933934E-27
-2,12539835465303E-26
-3,68916349004846E-26
-3,87414089526389E-26
-2,6214131377382E-26
-7,16573512911568E-27
-1,56943284870262E-28
-1,17235608168168E-26
-3,55874321200005E-26
-5,19855885274186E-26
-4,727931832258E-26
-2,11829213538142E-26
-6,6864888402773E-28
-9,2096953049587E-27
-3,54922696103324E-26
-4,04178493097983E-26
-2,2080808382815E-26
-2,9221079636578E-27
-4,59345076944044E-28
-2,31236008400876E-27
-6,32305719308668E-28
-1,85230429076699E-28
-1,93853515587325E-27
-1,40832664218344E-27
-6,99860191742853E-29
-3,22487955835503E-27
-9,58117329486397E-27
-1,33763322653317E-26
-1,44815109861068E-26
-1,1845526108335E-26
-7,30210175438598E-27
-8,39842967150864E-28
-2,19464955692374E-27
-1,87322355885957E-26
-4,4522890408318E-26
-6,12296455040731E-26
-4,98741838256671E-26
-2,48220291542361E-26
-1,03426925430365E-27
-1,13698275750472E-26
-5,54589800709617E-26
-1,15393266664855E-25
-1,3566829847991E-25
-9,18824506761009E-26
-1,8986073155266E-26
-5,04259689177099E-27
-6,81895064258536E-26
-1,46223232739863E-25
-1,45824685419404E-25
-7,40791665961369E-26
-1,07563326060983E-26
-2,55183676145568E-27
-2,22484135917833E-26
-3,12634513054029E-26
-2,55361639776149E-26
-1,34542600131135E-26
-7,93417963618223E-27
-5,35188275191211E-27
-3,17857904693399E-27
-1,40423847069049E-27
-4,17023115490937E-29
-4,99049085712559E-28
-1,91445140191869E-27
-3,08740051594885E-27
-5,08016562201016E-27
-7,51876425089768E-27
-1,1266457522328E-26
-1,69639853806154E-26
-1,82830101179515E-26
-1,09473817750936E-26
-1,61442252405526E-27
-4,22487631151932E-27
-3,44053795203092E-26
-8,79132477276748E-26
-1,23988128094368E-25
-1,14040641383337E-25
-4,49585450062021E-26
-5,64890900869574E-29
-4,95357440083999E-26
-1,7454020844558E-25
-2,62218350971596E-25
-1,95900712866219E-25
-7,00294875094267E-26
-1,6835275867618E-28
-4,38719014352118E-26
-1,23506331296504E-25
-1,38236977498729E-25
-9,89742978880862E-26
-4,18337375381294E-26
-9,5416963532359E-27
-3,76311965732129E-29
-5,04386646479033E-27
-1,89323443320494E-26
-3,46262174329403E-26
-3,89024351849171E-26
-2,98484012417836E-26
-1,1931063590513E-26
-2,04134206667662E-27
-1,62886536159771E-28
-1,87844306012046E-27
-2,06176501299289E-27
-1,3593633400213E-27
-1,20478338785992E-27
-2,40122018052685E-27
-8,37913724606972E-27
-2,22489528521677E-26
-4,05394633116946E-26
-4,64949070859025E-26
-3,47717622699536E-26
-5,19188342548022E-27
-1,46616609323608E-26
-1,13675226220897E-25
-2,11774689691045E-25
-2,50195321915122E-25
-1,48497124299163E-25
-1,74607058244322E-26
-2,67275935450194E-26
-1,60687243956124E-25
-2,68036101539988E-25
-2,35213817945037E-25
-1,31851961983773E-25
-2,92571561562963E-26
-8,12904022053748E-28
-3,48438321092165E-26
-8,67932994353422E-26
-1,21803279209745E-25
-1,21070920466861E-25
-8,1938341275821E-26
-3,00744283800569E-26
-6,83988627145283E-28
-1,23000301677708E-26
-4,69766853948387E-26
-7,11482278584981E-26
-5,43306747834144E-26
-2,88331187678367E-26
-6,2886851213692E-27
-4,83195510504375E-31
-1,16090126667005E-27
-8,24778535718862E-28
-1,48286645048886E-29
-8,2302902095738E-28
-9,84460083709929E-28
-5,15676312997935E-28
-2,16315644232433E-26
-8,0608716220071E-26
-1,35418106313438E-25
-1,2652436520846E-25
-4,15043819472238E-26
-2,42493916334995E-27
-1,0742192582521E-25
-2,62189804067588E-25
-3,20384368868582E-25
-1,89768995657549E-25
-4,89742167923264E-26
-5,65249653469965E-28
-5,76389725306367E-26
-1,51577379615018E-25
-1,88931151420494E-25
-1,7888204956411E-25
-1,25683612046817E-25
-4,00337603306172E-26
-1,29113187913754E-28
-3,44837664097897E-26
-1,21335879123402E-25
-1,75159784730921E-25
-1,61437302765569E-25
-8,72247570466915E-26
-1,44530596082244E-26
-2,38991266063736E-27
-3,43833468817454E-26
-5,6676944330768E-26
-4,85819495442294E-26
-2,28568102389834E-26
-3,05148038174207E-27
-4,51446260463129E-28
-1,03793622491776E-27
-1,56933688924314E-27
-1,85403790697678E-26
-3,88229636116919E-26
-3,3162442882472E-26
-2,45659451828787E-27
-2,76426413801967E-26
-1,38248588545178E-25
-2,19269706455356E-25
-1,90549253048522E-25
-7,67070718126061E-26
-5,7176083742595E-28
-4,87003649616741E-26
-1,69178394828503E-25
-2,30103823520048E-25
-2,02082572046176E-25
-1,36398290640079E-25
-4,06551608568018E-26
-4,01271182659386E-36
-4,2710402359887E-26
-1,53232459097978E-25
-2,43607347280395E-25
-2,44029535776108E-25
-1,46926526888771E-25
-2,96540209843565E-26
-5,32644275809071E-27
-7,80091113885767E-26
-1,54143593443509E-25
-1,54332574934116E-25
-8,96691288431803E-26
-2,02463770589697E-26
-1,74486580733686E-28
-1,79722759584922E-26
-2,3819981670867E-26
-6,85133708053017E-27
-3,99523189162449E-28
-8,72007460928889E-27
-8,09417511075423E-27
-8,18394848325196E-28
-4,20162479041233E-26
-1,28850149024181E-25
-1,49792532513149E-25
-7,4558042143461E-26
-2,22764343317302E-27
-4,00857080538212E-26
-1,58670989438089E-25
-2,26555329953138E-25
-1,95500489216335E-25
-1,22613365403697E-25
-3,42687032055038E-26
-3,72630418235749E-28
-4,94592429895209E-26
-1,68513680908241E-25
-2,85914499969271E-25
-2,97368809616886E-25
-1,71117636800666E-25
-3,55087001038739E-26
-8,78106804025565E-27
-1,19059103291417E-25
-2,3431027638572E-25
-2,60017527653642E-25
-1,61217333832529E-25
-3,96356320925135E-26
-5,15740446465083E-28
-4,54372479902032E-26
-9,78313000661791E-26
-6,41993863374875E-26
-1,48531261022241E-26
-2,15260130622692E-28
-1,00125862246386E-26
-5,21264495028072E-27
-3,44097274997517E-27
-4,19859507149822E-26
-8,24883005862765E-26
-5,05459543532452E-26
-4,29804855308242E-27
-2,42490018252787E-26
-1,2264457471326E-25
-1,90365054027153E-25
-1,79352851613107E-25
-1,04506961520902E-25
-2,26528249837376E-26
-2,17263579247341E-27
-5,47452335150597E-26
-1,62729949966387E-25
-2,54811144286797E-25
-2,72479064765806E-25
-1,74070293865101E-25
-4,31271735998524E-26
-5,52376891796076E-27
-1,27276667341105E-25
-3,04250733546421E-25
-3,77224706014344E-25
-2,40533205636556E-25
-7,33483732491112E-26
-1,17328350361675E-28
-6,73165702044683E-26
-1,75949089370402E-25
-1,7894412305659E-25
-9,01070575791428E-26
-9,42891851792445E-27
-7,95452053788287E-27
-3,56666448482412E-26
-2,07846791006578E-26
-5,98634773359646E-30
-2,40067629791056E-26
-4,32797195773996E-26
-1,78609941855615E-26
-2,35880696610557E-27
-5,92803948591753E-26
-1,46433907905364E-25
-1,57592838447781E-25
-9,27640766933953E-26
-2,28817117427923E-26
-2,71943089632676E-28
-3,88950581028582E-26
-1,42059674185914E-25
-2,63377236945172E-25
-3,40503082964886E-25
-2,25294730226595E-25
-5,0659100426362E-26
-1,42943876327101E-26
-2,00323929917503E-25
-4,57461819444249E-25
-4,58500552041199E-25
-2,18024933250724E-25
-3,80179680357688E-26
-9,94005724367691E-27
-1,07256117123694E-25
-1,96659671012751E-25
-1,95196679160212E-25
-1,06765001906387E-25
-1,28713642191211E-26
-8,06932599223977E-27
-4,93518716247493E-26
-4,56466967235152E-26
-5,64550155714164E-27
-1,06185176815098E-26
-4,14052073402956E-26
-2,64082158119697E-26
-2,18481826233663E-28
-4,69991925825408E-26
-1,3854211875763E-25
-1,55693877685591E-25
-9,09945260975164E-26
-1,8391527796226E-26
-1,52379712015014E-27
-4,61822469964988E-26
-1,53131016515948E-25
-2,65637717869083E-25
-3,17765449270861E-25
-2,00158885424988E-25
-4,67530001873778E-26
-1,1789042434926E-26
-1,83496294213974E-25
-4,42913745237776E-25
-5,02795486299811E-25
-3,31840256238008E-25
-9,52935591859864E-26
-6,99172755123329E-28
-1,13667436219458E-25
-3,15100972955864E-25
-3,80859530546569E-25
-1,99565341549519E-25
-4,0718528574204E-26
-5,14684285742881E-27
-6,89909028238966E-26
-8,13664294454874E-26
-2,46024823850397E-26
-1,18345698780674E-28
-1,05301375267339E-26
-4,97701897716461E-27
-4,6957939163132E-27
-4,72319681793392E-26
-1,04491775948477E-25
-9,91824215815964E-26
-3,96962942635298E-26
-1,91091539454079E-27
-1,56212609197556E-26
-8,86364113106329E-26
-1,79885308072228E-25
-2,5563727886979E-25
-2,33509040225048E-25
-1,254510706431E-25
-7,88131517032473E-27
-5,10327739764039E-26
-2,74996566433399E-25
-4,9616234937826E-25
-4,83898027492402E-25
-2,39490923165532E-25
-3,39712595034048E-26
-3,01934785840112E-26
-2,02404895681669E-25
-4,27327727295259E-25
-3,9258565207984E-25
-1,60415777197114E-25
-1,07954027913221E-26
-3,12719993528681E-26
-1,2321008937469E-25
-1,15852063236951E-25
-3,27640311474805E-26
-8,50002801312366E-29
-1,43100847321289E-26
-1,04783361742057E-26
-7,11404143607138E-28
-3,57196649292382E-26
-9,26078329303549E-26
-9,43369297529379E-26
-3,75054488034322E-26
-6,72482736471524E-28
-2,56088439514842E-26
-1,12940057161038E-25
-1,99311081819005E-25
-2,6726360949855E-25
-2,05673417582936E-25
-8,86436219923447E-26
-4,6771697705094E-30
-1,15995734529315E-25
-3,88960047359444E-25
-5,52000586655359E-25
-4,50210215573005E-25
-1,62998606408421E-25
-2,47850158621929E-27
-9,16638992274998E-26
-3,16941040321099E-25
-4,60433852904669E-25
-3,28306159382618E-25
-9,91376290733218E-26
-1,47342151324723E-31
-6,96530652721682E-26
-1,50404022974212E-25
-1,00066278596138E-25
-1,15280080532396E-26
-7,66017681262228E-27
-2,78557570841228E-26
-7,46571951799739E-27
-9,34733458473625E-27
-7,54873942455212E-26
-1,29627127712017E-25
-9,2170508166023E-26
-1,8163688743061E-26
-4,37347875491231E-27
-6,56800043008775E-26
-1,72059068335337E-25
-2,72867135027368E-25
-2,89837948985194E-25
-1,74201713161531E-25
-3,09184047780544E-26
-3,03075121256464E-26
-2,54360260975656E-25
-5,37478742073984E-25
-5,53146998765871E-25
-3,0153014949954E-25
-4,46853711028902E-26
-2,12784289901284E-26
-1,81227406991042E-25
-3,7970429305468E-25
-3,56215022829399E-25
-1,59779018535181E-25
-1,97126510268295E-26
-1,19021700191153E-26
-7,52899941299413E-26
-6,96430935772881E-26
-1,38006254172879E-26
-1,89210868863385E-27
-1,22018539629257E-26
-1,89575177771665E-27
-1,95806955515038E-26
-1,04094140748439E-25
-1,62179374358349E-25
-1,29143062939051E-25
-3,07907448968767E-26
-3,37235263642863E-27
-7,96209391072178E-26
-2,01158027065257E-25
-3,52866505501962E-25
-3,73376395999643E-25
-2,17968874822647E-25
-4,44746712854864E-26
-2,57262055000633E-26
-2,81700109190741E-25
-6,08107036640232E-25
-6,45964274266562E-25
-3,80100646355746E-25
-5,74675801730258E-26
-2,30784339310318E-26
-2,04185157529527E-25
-4,41353772797702E-25
-4,12343215792973E-25
-1,72685399242179E-25
-1,59733116691259E-26
-2,36631832400027E-26
-1,12159479295322E-25
-1,07627867825279E-25
-2,38558193752722E-26
-3,21711343844728E-27
-3,2896855602397E-26
-1,86243188004639E-26
-2,23525278238329E-27
-6,88319350255429E-26
-1,58532125266866E-25
-1,54453714386874E-25
-5,63475086211767E-26
-4,17207077911813E-28
-4,13455312454108E-26
-1,59458691703855E-25
-3,0143740903937E-25
-3,69860640160299E-25
-2,60719515251676E-25
-7,51644543124464E-26
-9,02314510831348E-27
-2,16250144125397E-25
-5,61668471479295E-25
-6,0314598901491E-25
-3,23017340051177E-25
-3,73426722860205E-26
-3,4733447049268E-26
-1,93917393290977E-25
-3,30215745115125E-25
-2,29159359801273E-25
-7,49228040304642E-26
-3,8166529264261E-28
-3,5024382648899E-26
-8,60451634743532E-26
-4,97057866743057E-26
-1,48714320663455E-27
-3,16686423137987E-26
-8,15496916945316E-26
-4,39021123426915E-26
-2,66169392400646E-28
-8,3940088148771E-26
-2,09725081147861E-25
-2,44108076739984E-25
-1,26248436454956E-25
-8,97415869499201E-27
-3,19230930965632E-26
-1,6693536745212E-25
-3,4666310055853E-25
-4,20434759313051E-25
-2,98347588785039E-25
-8,23759372110891E-26
-9,87718102359652E-27
-2,28628209893026E-25
-5,59013954533226E-25
-5,63422799524893E-25
-2,36812937607533E-25
-1,04983689271152E-26
-7,12857978047977E-26
-2,4081108189042E-25
-3,00007352129624E-25
-1,50480715045341E-25
-1,22057012005826E-26
-2,34766607767487E-26
-1,06098833523832E-25
-1,20372014356738E-25
-3,32891166875182E-26
-9,04266171199793E-27
-1,20130943394483E-25
-1,73528149207988E-25
-8,68664662843015E-26
-8,26029246661809E-30
-9,89429776449586E-26
-2,36697961130597E-25
-2,4838705550513E-25
-1,31672249608803E-25
-1,93020859035169E-26
-7,64553666355703E-27
-9,10499682280115E-26
-2,19546350114056E-25
-3,67116488893874E-25
-3,19205317638116E-25
-1,10247847454841E-25
-3,96220488938017E-27
-2,02121645312888E-25
-5,10697604595023E-25
-4,6019522248084E-25
-1,41790598661523E-25
-7,01389596785816E-28
-1,26898211321825E-25
-2,57547653463202E-25
-2,21966131637015E-25
-7,91719293407274E-26
-4,70842878712036E-28
-9,47750926819816E-26
-2,2398936264368E-25
-2,35625849856596E-25
-6,98953071998292E-26
-1,86647263514411E-26
-2,64695571429216E-25
-4,78390299259762E-25
-2,9054767728086E-25
-2,50533811036196E-26
-6,27897905074707E-26
-2,4780093185255E-25
-2,90233907855808E-25
-1,70183378969851E-25
-7,31465727687943E-26
-2,52424334684486E-26
-3,44440485343256E-28
-4,77770710648469E-26
-2,99006534159932E-25
-6,04045684877315E-25
-5,35548202223682E-25
-1,00273724362308E-25
-1,02602195235488E-25
-6,83376495734734E-25
-8,77634972759606E-25
-4,02714478191458E-25
-5,44407281741524E-30
-3,10480466722565E-25
-6,28184532754238E-25
-4,31996107524744E-25
-4,37103883278437E-26
-6,32196334191546E-26
-2,94637230821139E-25
-3,65831828909722E-25
-1,95222514354858E-25
-3,28470094539484E-26
-2,15391351933523E-26
-1,70131585321043E-25
-3,28033114901798E-25
-3,00519766591372E-25
-1,22609840181527E-25
-1,34603648258512E-27
-7,99801050121746E-26
-2,45811671168616E-25
-3,11917278253812E-25
-1,74661766980694E-25
-3,47833178496199E-26
-7,7517925297048E-27
-1,06070015448888E-25
-1,85700741361711E-25
